Point #0: x=586.8056030273438, y=-10.063207626342773, z=0.29999998211860657, yaw=-179.58056640625
Point #284: x=-230.54144287109375, y=46.13890838623047, z=0.29999998211860657, yaw=-3.1824042797088623
Point #285: x=-228.2471466064453, y=49.632694244384766, z=0.29999998211860657, yaw=-3.1824042797088623
Point #286: x=-230.15283203125, y=53.12812042236328, z=0.29999998211860657, yaw=-3.1824042797088623
Point #287: x=157.4158172607422, y=190.34255981445312, z=0.29999998211860657, yaw=-49.62360382080078
Point #288: x=11.249460220336914, y=162.31260681152344, z=0.29999998211860657, yaw=-90.52745819091797
Point #289: x=7.735801696777344, y=160.84483337402344, z=0.29999998211860657, yaw=-90.52745819091797
Point #290: x=4.249756336212158, y=162.37705993652344, z=0.29999998211860657, yaw=-90.52745819091797
Point #291: x=599.0958251953125, y=251.72999572753906, z=0.29999998211860657, yaw=0.019545903429389
Point #292: x=601.2969970703125, y=248.23081970214844, z=0.29999998211860657, yaw=0.019545903429389
Point #293: x=599.0982055664062, y=244.72999572753906, z=0.29999998211860657, yaw=0.019545903429389
Point #294: x=601.2993774414062, y=241.23081970214844, z=0.29999998211860657, yaw=0.019545903429389
Point #295: x=599.1005859375, y=237.72999572753906, z=0.29999998211860657, yaw=0.019545903429389
Point #296: x=-247.50999450683594, y=198.2955780029297, z=0.29999998211860657, yaw=90.14229583740234
Point #297: x=305.8254699707031, y=-24.05082893371582, z=0.29999998211860657, yaw=179.79132080078125
Point #298: x=307.3382263183594, y=-20.556312561035156, z=0.29999998211860657, yaw=179.79132080078125
Point #299: x=305.8509521484375, y=-17.050878524780273, z=0.29999998211860657, yaw=179.79132080078125
Point #300: x=307.36370849609375, y=-13.556358337402344, z=0.29999998211860657, yaw=179.79132080078125
Point #301: x=-29.631168365478516, y=-22.829004287719727, z=0.29999998211860657, yaw=179.79132080078125
Point #302: x=-30.718368530273438, y=-19.31907844543457, z=0.29999998211860657, yaw=179.79132080078125
Point #303: x=-29.60567283630371, y=-15.82905101776123, z=0.29999998211860657, yaw=179.79132080078125
Point #304: x=-30.692873001098633, y=-12.319124221801758, z=0.29999998211860657, yaw=179.79132080078125
Point #305: x=-9.155844688415527, y=18.291473388671875, z=0.29999998211860657, yaw=90.38229370117188
Point #306: x=-5.648584365844727, y=17.214853286743164, z=0.29999998211860657, yaw=90.38229370117188
Point #307: x=2.329622507095337, y=20.507802963256836, z=0.29999998211860657, yaw=-89.6176986694336
Point #308: x=5.836882591247559, y=19.431182861328125, z=0.29999998211860657, yaw=-89.6176986694336
Point #309: x=-12.519524574279785, y=110.31012725830078, z=0.29999998211860657, yaw=89.50514221191406
Point #310: x=-9.106805801391602, y=107.98151397705078, z=0.29999998211860657, yaw=89.50514221191406
Point #311: x=-5.519784927368164, y=110.24966430664062, z=0.29999998211860657, yaw=89.50514221191406
Point #312: x=169.8644256591797, y=177.34307861328125, z=0.29999998211860657, yaw=-41.96229934692383
Point #313: x=-230.63087463378906, y=-11.64040756225586, z=0.29999998211860657, yaw=179.48191833496094
Point #314: x=-229.56253051757812, y=-15.150213241577148, z=0.29999998211860657, yaw=179.48191833496094
Point #315: x=-230.6941680908203, y=-18.640121459960938, z=0.29999998211860657, yaw=179.48191833496094
Point #316: x=-229.6258087158203, y=-22.149927139282227, z=0.29999998211860657, yaw=179.48191833496094
Point #317: x=507.3919372558594, y=97.49951171875, z=0.29999998211860657, yaw=-66.7546615600586
Point #318: x=671.6892700195312, y=178.6830596923828, z=0.29999998211860657, yaw=-89.37859344482422
Point #319: x=668.1719970703125, y=180.2451171875, z=0.29999998211860657, yaw=-89.37859344482422
Point #320: x=664.689697265625, y=178.60714721679688, z=0.29999998211860657, yaw=-89.37859344482422
Point #321: x=661.1723022460938, y=180.169189453125, z=0.29999998211860657, yaw=-89.37859344482422
Point #322: x=657.6901245117188, y=178.53121948242188, z=0.29999998211860657, yaw=-89.37859344482422
Point #323: x=6.2313408851623535, y=122.73593139648438, z=0.29999998211860657, yaw=-92.17162322998047
Point #324: x=2.8210055828094482, y=125.16693878173828, z=0.29999998211860657, yaw=-92.17162322998047
Point #325: x=9.815977096557617, y=124.90168762207031, z=0.29999998211860657, yaw=-92.17162322998047
Point #326: x=21.729352951049805, y=136.01844787597656, z=0.29999998211860657, yaw=0.2347566783428192
Point #327: x=23.515005111694336, y=139.5258026123047, z=0.29999998211860657, yaw=0.2347566783428192
Point #328: x=21.6719913482666, y=150.01834106445312, z=0.29999998211860657, yaw=0.2347566783428192
Point #329: x=21.70067024230957, y=143.0183868408203, z=0.29999998211860657, yaw=0.2347566783428192
Point #330: x=23.485919952392578, y=146.52574157714844, z=0.29999998211860657, yaw=0.2347566783428192
Point #331: x=-22.166032791137695, y=142.58782958984375, z=0.29999998211860657, yaw=-179.86558532714844
Point #332: x=-22.148475646972656, y=135.58786010742188, z=0.29999998211860657, yaw=-179.86558532714844
Point #333: x=-23.857824325561523, y=139.08384704589844, z=0.29999998211860657, yaw=-179.86558532714844
Point #334: x=-131.23440551757812, y=48.95231246948242, z=0.29999998211860657, yaw=-0.02313232235610485
Point #335: x=-129.73300170898438, y=52.45172119140625, z=0.29999998211860657, yaw=-0.02313232235610485
Point #336: x=-131.2372283935547, y=41.95231246948242, z=0.29999998211860657, yaw=-0.02313232235610485
Point #337: x=-129.73582458496094, y=45.45172119140625, z=0.29999998211860657, yaw=-0.02313232235610485
Point #338: x=549.1378784179688, y=52.70916748046875, z=0.29999998211860657, yaw=-0.02789306640625
Point #339: x=549.1307983398438, y=38.209171295166016, z=0.29999998211860657, yaw=-0.02789306640625
Point #340: x=550.7324829101562, y=41.70838928222656, z=0.29999998211860657, yaw=-0.02789306640625
Point #341: x=549.1342163085938, y=45.20916748046875, z=0.29999998211860657, yaw=-0.02789306640625
Point #342: x=550.7359008789062, y=48.70838928222656, z=0.29999998211860657, yaw=-0.02789306640625
Point #343: x=-213.83056640625, y=149.8576202392578, z=0.29999998211860657, yaw=171.22650146484375
Point #344: x=-216.4076690673828, y=145.63226318359375, z=0.29999998211860657, yaw=-179.86563110351562
Point #345: x=-214.19944763183594, y=142.13743591308594, z=0.29999998211860657, yaw=-179.86563110351562
Point #346: x=-216.39125061035156, y=138.63229370117188, z=0.29999998211860657, yaw=-179.86563110351562
Point #347: x=-214.18304443359375, y=135.137451171875, z=0.29999998211860657, yaw=-179.86563110351562
Point #348: x=-145.71812438964844, y=-5.579255104064941, z=0.29999998211860657, yaw=135.5286102294922
Point #349: x=-143.9083709716797, y=-2.451176643371582, z=0.29999998211860657, yaw=135.5280303955078
Point #350: x=-144.38223266601562, y=-22.41105079650879, z=0.29999998211860657, yaw=179.79132080078125
Point #351: x=-145.469482421875, y=-18.901124954223633, z=0.29999998211860657, yaw=179.79132080078125
Point #352: x=-144.3567352294922, y=-15.41109848022461, z=0.29999998211860657, yaw=179.79132080078125
Point #353: x=-145.44398498535156, y=-11.901171684265137, z=0.29999998211860657, yaw=179.79132080078125
Point #354: x=6.212452411651611, y=-36.854530334472656, z=0.29999998211860657, yaw=-89.6176986694336
Point #355: x=2.699187755584717, y=-34.877933502197266, z=0.29999998211860657, yaw=-89.6176986694336
Point #356: x=9.699031829833984, y=-34.83122634887695, z=0.29999998211860657, yaw=-89.6176986694336
Point #357: x=94.83023071289062, y=150.31808471679688, z=0.29999998211860657, yaw=0.2347566783428192
Point #358: x=93.74457550048828, y=146.81361389160156, z=0.29999998211860657, yaw=0.2347566783428192
Point #359: x=94.85891723632812, y=143.31814575195312, z=0.29999998211860657, yaw=0.2347566783428192
Point #360: x=93.77324676513672, y=139.8136749267578, z=0.29999998211860657, yaw=0.2347566783428192
Point #361: x=94.8875961303711, y=136.31820678710938, z=0.29999998211860657, yaw=0.2347566783428192
Point #362: x=93.2677993774414, y=131.879638671875, z=0.29999998211860657, yaw=-13.571308135986328
Point #363: x=-102.90750885009766, y=235.4033660888672, z=0.29999998211860657, yaw=-13.00475025177002
Point #364: x=-102.35416412353516, y=250.3448028564453, z=0.29999998211860657, yaw=-0.19891357421875
Point #365: x=-100.46631622314453, y=246.838134765625, z=0.29999998211860657, yaw=-0.19891357421875
Point #366: x=-102.37846374511719, y=243.34483337402344, z=0.29999998211860657, yaw=-0.19891357421875
Point #367: x=-100.4906234741211, y=239.8381805419922, z=0.29999998211860657, yaw=-0.19891357421875
Point #368: x=-11.876388549804688, y=-98.53508758544922, z=0.29999998211860657, yaw=90.38229370117188
Point #369: x=-8.392477035522461, y=-96.11173248291016, z=0.29999998211860657, yaw=90.38229370117188
Point #370: x=-4.87654447555542, y=-98.48838806152344, z=0.29999998211860657, yaw=90.38229370117188
Point #371: x=264.8976745605469, y=52.34755325317383, z=0.29999998211860657, yaw=-0.02789306640625
Point #372: x=262.1960144042969, y=48.84886932373047, z=0.29999998211860657, yaw=-0.02789306640625
Point #373: x=264.894287109375, y=45.34755325317383, z=0.29999998211860657, yaw=-0.02789306640625
Point #374: x=262.1925964355469, y=41.84886932373047, z=0.29999998211860657, yaw=-0.02789306640625
Point #375: x=-9.36998462677002, y=348.0406188964844, z=0.29999998211860657, yaw=90.60321807861328
Point #376: x=-5.845963001251221, y=345.7774658203125, z=0.29999998211860657, yaw=90.60321807861328
Point #377: x=-2.3703722953796387, y=348.11431884765625, z=0.29999998211860657, yaw=90.60321807861328
Point #378: x=5.650239944458008, y=346.1986389160156, z=0.29999998211860657, yaw=-89.39677429199219
Point #379: x=9.174261093139648, y=343.9354553222656, z=0.29999998211860657, yaw=-89.39677429199219
Point #380: x=12.64985179901123, y=346.2723083496094, z=0.29999998211860657, yaw=-89.39677429199219
Point #381: x=137.706787109375, y=29.811784744262695, z=0.29999998211860657, yaw=-53.468238830566406
Point #382: x=139.64694213867188, y=33.2404670715332, z=0.29999998211860657, yaw=-53.46847915649414
Point #383: x=-209.202880859375, y=250.62625122070312, z=0.29999998211860657, yaw=-0.1030883714556694
Point #384: x=-207.2091522216797, y=247.1227264404297, z=0.29999998211860657, yaw=-0.1030883714556694
Point #385: x=-209.21546936035156, y=243.62625122070312, z=0.29999998211860657, yaw=-0.1030883714556694
Point #386: x=-207.22177124023438, y=240.12274169921875, z=0.29999998211860657, yaw=-0.1030883714556694
Point #387: x=-209.2289581298828, y=236.1262664794922, z=0.29999998211860657, yaw=-0.1031188890337944
Point #388: x=-5.9038872718811035, y=265.21917724609375, z=0.29999998211860657, yaw=89.0962142944336
Point #389: x=-2.435866117477417, y=263.16436767578125, z=0.29999998211860657, yaw=89.0962142944336
Point #390: x=-9.4349946975708, y=263.2747802734375, z=0.29999998211860657, yaw=89.0962142944336
Point #391: x=24.68113899230957, y=241.0341033935547, z=0.29999998211860657, yaw=0.019545903429389
Point #392: x=22.382333755493164, y=237.5332489013672, z=0.29999998211860657, yaw=0.019545903429389
Point #393: x=8.488512992858887, y=225.9609375, z=0.29999998211860657, yaw=-90.90380096435547
Point #394: x=5.0027546882629395, y=227.51614379882812, z=0.29999998211860657, yaw=-90.90380096435547
Point #395: x=12.001884460449219, y=227.4057159423828, z=0.29999998211860657, yaw=-90.90380096435547
Point #396: x=22.3775577545166, y=251.5332489013672, z=0.29999998211860657, yaw=0.019545903429389
Point #397: x=24.67845344543457, y=248.03407287597656, z=0.29999998211860657, yaw=0.019545903429389
Point #398: x=22.379945755004883, y=244.5332489013672, z=0.29999998211860657, yaw=0.019545903429389
Point #399: x=478.5428771972656, y=151.89027404785156, z=0.29999998211860657, yaw=0.2347566783428192
Point #400: x=480.5572204589844, y=148.39849853515625, z=0.29999998211860657, yaw=0.2347566783428192
Point #401: x=478.5715637207031, y=144.8903350830078, z=0.29999998211860657, yaw=0.2347566783428192
Point #402: x=480.58587646484375, y=141.3985595703125, z=0.29999998211860657, yaw=0.2347566783428192
Point #403: x=478.6002197265625, y=137.89039611816406, z=0.29999998211860657, yaw=0.2347566783428192
Point #404: x=481.3075256347656, y=131.86846923828125, z=0.29999998211860657, yaw=-33.1926155090332
Point #405: x=502.0612487792969, y=52.232093811035156, z=0.29999998211860657, yaw=-0.02789306640625
Point #406: x=503.5595703125, y=48.731361389160156, z=0.29999998211860657, yaw=-0.02789306640625
Point #407: x=502.0578308105469, y=45.232093811035156, z=0.29999998211860657, yaw=-0.02789306640625
Point #408: x=503.55615234375, y=41.731361389160156, z=0.29999998211860657, yaw=-0.02789306640625
Point #409: x=502.054443359375, y=38.232093811035156, z=0.29999998211860657, yaw=-0.02789306640625
Point #410: x=504.3103942871094, y=31.871843338012695, z=0.29999998211860657, yaw=-33.65071105957031
Point #411: x=-126.07862091064453, y=145.8441162109375, z=0.29999998211860657, yaw=-179.86563110351562
Point #412: x=-122.87040710449219, y=142.3516387939453, z=0.29999998211860657, yaw=-179.86563110351562
Point #413: x=-126.06220245361328, y=138.84414672851562, z=0.29999998211860657, yaw=-179.86563110351562
Point #414: x=-122.85398864746094, y=135.35165405273438, z=0.29999998211860657, yaw=-179.86563110351562
Point #415: x=-122.88683319091797, y=149.35162353515625, z=0.29999998211860657, yaw=-179.86563110351562
Point #416: x=251.056396484375, y=150.95819091796875, z=0.29999998211860657, yaw=0.2347566783428192
Point #417: x=253.07073974609375, y=147.46641540527344, z=0.29999998211860657, yaw=0.2347566783428192
Point #418: x=251.08506774902344, y=143.958251953125, z=0.29999998211860657, yaw=0.2347566783428192
Point #419: x=253.09942626953125, y=140.4664764404297, z=0.29999998211860657, yaw=0.2347566783428192
Point #420: x=251.11376953125, y=136.95831298828125, z=0.29999998211860657, yaw=0.2347566783428192
Point #421: x=127.29713439941406, y=-23.400585174560547, z=0.29999998211860657, yaw=179.79132080078125
Point #422: x=128.80987548828125, y=-19.906063079833984, z=0.29999998211860657, yaw=179.79132080078125
Point #423: x=127.3226318359375, y=-16.400630950927734, z=0.29999998211860657, yaw=179.79132080078125
Point #424: x=128.8353729248047, y=-12.906111717224121, z=0.29999998211860657, yaw=179.79132080078125
Point #425: x=107.91067504882812, y=251.56246948242188, z=0.29999998211860657, yaw=0.019545903429389
Point #426: x=106.31187438964844, y=248.0618896484375, z=0.29999998211860657, yaw=0.019545903429389
Point #427: x=107.9130630493164, y=244.56246948242188, z=0.29999998211860657, yaw=0.019545903429389
Point #428: x=106.31425476074219, y=241.0618896484375, z=0.29999998211860657, yaw=0.019545903429389
Point #429: x=107.91544342041016, y=237.56246948242188, z=0.29999998211860657, yaw=0.019545903429389
Point #430: x=108.23493957519531, y=232.3944854736328, z=0.6248040795326233, yaw=-19.642578125
Point #431: x=498.8203430175781, y=-24.449596405029297, z=0.29999998211860657, yaw=-179.87484741210938
Point #432: x=497.31268310546875, y=-20.952863693237305, z=0.29999998211860657, yaw=-179.87484741210938
Point #433: x=498.8050537109375, y=-17.44961166381836, z=0.29999998211860657, yaw=-179.87484741210938
Point #434: x=497.29742431640625, y=-13.952898979187012, z=0.29999998211860657, yaw=-179.87484741210938
Point #435: x=498.789794921875, y=-10.449628829956055, z=0.29999998211860657, yaw=-179.87484741210938
